author_name,author_url,original_language,rating,relative_time_description,text,time,translated,place_id
Justin Pattan,https://www.google.com/maps/contrib/105918402095921766114/reviews,en,5,6 years ago,Wonderful winery. Some of the best wine I've had. Amazing views are amazing and the atmosphere is wonderful. If you are in the area make the stop and have a very enjoyable experience.,1469935018,False,ChIJt9_w_HeqwVQR4Bwon4yX0YM
T Fox,https://www.google.com/maps/contrib/108638551641000730761/reviews,,5,a year ago,,1635625248,False,ChIJY2xe_1cVlVQRF7h9kJx8l3A
Chris Moore,https://www.google.com/maps/contrib/100353830406747980978/reviews,,5,5 years ago,,1508559237,False,ChIJcVTsdKhcolQRKDsSfdYd22w
Jonathan Schultz,https://www.google.com/maps/contrib/100223334890328667154/reviews,en,5,a month ago,"After hearing about the wine and food pairing menu created by the amazing Sarah Pliner, a few friends and I finally were able to attend.

All of the courses were stunning, and we were impressed by how well the coursed paired with selected wines. I really enjoyed the surprising flavours and textures that Sarah experimented with - especially the diced pear with chanterelles and pasta.

Like always, the atmosphere is quite inviting, and Fullerton's patio is just a lovely place to sit with friends, food, and wine.

Our group did have some feedback, though:
1. The service experience could be improved. We were approached and served by almost all staff (whom we love), but being served by one server plus the winemaker would have been a better experience than being served by several people.
2. The ambience/aesthetic should be improved. Silverware was often forgotten about, and placed in a rush - often incorrectly. Glassware was often also placed weirdly, and it would be nice to have a dump cup for wine. Further, getting better quality silverware (Ikea flatware was used) would be a great improvement to complement the nice plates used.
3. Since it was not too busy, it would have been awesome to have the Chef come out to introduce the courses, or to chat with us after finishing the food. The cadence in which courses came was also a little too fast, since we often were not finished courses or wine tastings before the next item was brought to us. There were also a few times where servers did not know what they were serving, so having one person as the go-to for course overviews would be better.
4. Improving the table experience would be nice. Including table cloths and black linens and decluttering the table would have been nice, since there were a few decorations, and the candle was never lit.

Otherwise, I would totally recommend this experience to anyone who wants to enjoy amazing seasonal food with some great local wine. Thank you so much for launching this experience - we cannot wait to see what comes next!",1663959120,False,ChIJOdxWwY4NlVQRqwTEexRZfJo
jen wilkinson,https://www.google.com/maps/contrib/109874297139398508791/reviews,en,5,3 years ago,Andrew was amazing. Could have stayed to drink wine and chat with him all day. Fabulous wine and beautiful view. Will recommend to friends in Wisconsin!,1564440401,False,ChIJhRRBclhxz1QRt3T6NCrtfOc
Katrina Purdy,https://www.google.com/maps/contrib/100675576940281754066/reviews,en,5,a year ago,"Whether you're looking for the perfect bottle for any occasion this is the place to go. Great atmosphere, and friendly service and fantastic wine!",1615845270,False,ChIJG70EpRQZwVQRNGFsIkVzWm4
Shawn Springer,https://www.google.com/maps/contrib/110647040773056643951/reviews,en,5,9 months ago,Wines are all very well made. Good balance. Server was very informative about the wines and history of the winery.,1642348837,False,ChIJ09XGBkBAlVQRF5HO7CAhfMg
Trisha Dieckmann,https://www.google.com/maps/contrib/107749162911050560769/reviews,en,5,3 years ago,"I have worked with Tumwater Vineyard as an employee of Viva! Events (a Portland-based, woman-owned business that creates events to engage, motivate and grow businesses). Tumwater tasting room (Barrel Room) is a beautiful event venue for a corporate reception or dinner, and the wine is excellent. The location is close to downtown Portland compared to similar wineries.  The team there, especially Pascale,  was great to work with, and I would highly recommend them for events.",1545260347,False,ChIJCYfyC79xlVQRabdCd9q13Is
Adam Neumeier,https://www.google.com/maps/contrib/116441704185363315141/reviews,en,5,6 months ago,"If you are looking for a place with friendly staff, an amazing view of Mt. Hood, and even better wine this is the place! The tasting room is beautiful, with large windows and lots of natural light for a cozy experience on days when it is raining.  On sunny days, the deck is wonderful. Sidereus is a must stop when wine tasting!",1650823269,False,ChIJrc2KGVgXlVQRQ0F1VM9-d4E
Matt Reed,https://www.google.com/maps/contrib/104604134772776270565/reviews,en,5,a year ago,Love Blue Mountain Cider! Always a stop when passing though the area. Great creative flavors. Outdoor sipping. Great place.,1624631175,False,ChIJsxjaYrVEolQR7lz1cFg37dw
Zach Hudson,https://www.google.com/maps/contrib/100988956174880289758/reviews,en,5,4 years ago,Quaint private vineyard in the Eola hills outside Amity. With only a few acres of Pino noir they sell to a small private label.,1511327512,False,ChIJXbUdl_FRlVQR9MS7QlEs6Io
ebluefairy,https://www.google.com/maps/contrib/110957688426577469798/reviews,en,3,in the last week,"Several months ago a friend took me here to experience the wonderful wine. I had a glass of the Estate Chardonnay Eola-Amity Hills. It was sooo amazingly wonderful.

I bought a bottle of it, which is the most I have ever spent on a bottle, but it was that amazing, and I wanted to share with my friends.
I recently opened it and shared and it was good....but not the same taste as the one I enjoyed there. My bottle was a 2017.
A friend of mine had the same experience after opening their bottle. Perhaps we were given a different year than the one we tried and although it was good it was not the same as the extraordinary one I enjoyed  there. Next time I will make sure to get the same year that I am tasting.",1667249534,False,ChIJTQl1eZ5UlVQRV8qLKvhmJg0
Scott Cuthbert,https://www.google.com/maps/contrib/105188361582577371444/reviews,en,4,4 months ago,Very hospitalable. Not my favorite wines but the sparkling rosé was delicious and each pinot noir is very unique and interesting. The access getting out of the winery is very difficult at the end of a weekday which would benefit from traffic modifications like roundabouts.,1656689969,False,ChIJffprYLJGlVQR2EpHc4SuicA
john myers,https://www.google.com/maps/contrib/100883442097486672750/reviews,en,5,3 years ago,It was great everything was fine.,1555909271,False,ChIJo8pAtsslyVQR1Rmv8DXZc5w
Ashley M,https://www.google.com/maps/contrib/110798143497672896416/reviews,,2,a year ago,,1634309064,False,ChIJN7ztCt2bz1QRnC6ZMmvbyG0
Sonya C,https://www.google.com/maps/contrib/114073428148522876465/reviews,en,5,4 months ago,What a great family owned winery.  So great!!! A gem in the valley,1656737025,False,ChIJ0WqRrXv7v1QRRW4uXuXu8s8
Sean & Michele M,https://www.google.com/maps/contrib/100172291433369855772/reviews,en,5,4 years ago,"I went with a group for a tasting and luncheon. We tasted the Rosé, Pinot Gris, Pinot Noir, and the Syrah. I ended up sending a bottle of Pinot Noir to a friend back home and purchasing a glass of Chardonnay for myself.
I'm not sure which was more lovely, the views or the wines. Even without adding alcohol, this place promotes inner peace. If you have the opportunity, you really do need to sit on the patio and take in the view with a glass of your favorite wine. The pictures I took really don't do this place justice. Seriously. If you get a chance, go see this place.
I can't seem to get the pictures in the order I want them, so I added captions.",1534519388,False,ChIJb6d3LS1wlVQRNYlY_kDNze8
SD gamer,https://www.google.com/maps/contrib/111338815854563005679/reviews,en,5,6 years ago,"Small, out of the way winery. So worth the visit. Small tasting room and parking so can't accommodate many people. We went on a Saturday in the winter and were the only ones there. Many locals had never even heard of this winery but you simply can't miss it! We loved every single wine we tasted (they don't charge for tastings) and took home several bottles. Debra, who was pouring, was exceptionally knowledgeable and friendly. She even whipped up some dip and crackers for us to nibble on (made with their own mustard). We could have stayed for hours.",1454696663,False,ChIJ5yZ9S6A_xFQRKPmBim_gPkU
Emily Kalenius,https://www.google.com/maps/contrib/104946978700125842820/reviews,en,1,a year ago,"We have purchased wine from this winery many times and enjoy their products. Today we arrived at 5:39. The website and the server confirmed they close at 6 pm but They refused to serve us despite arriving more than 20 minute prior to closure. This was a very sad. The rude disposition of the employee was also unfortunate.
We love to support local businesses but if they stop serving 20 minutes prior to closure it would
Be nice if they advertised this as we drove 30 minutes to patronize their establishment:(",1627261001,False,ChIJzd0nYwkCwFQRHiV267ogaRY
Cameron Rowland,https://www.google.com/maps/contrib/116410786171526212430/reviews,en,5,3 years ago,Great Winery! Very friendly and a good environment to try some wines. The outside seating was fantastic and they provided great service. The pricing is very reasonable. They have outside games as well that are fun to pass the time. Overall its a great environment and you should definitely check it out!,1563912898,False,ChIJ193bfNCp6lQRSpMFXAXMMG0
Mitch Weigel,https://www.google.com/maps/contrib/101964272606009041626/reviews,en,5,3 months ago,First time visiting Andante Vinyard today. Had an enjoyable visit.  Has a very high-end feel but a relaxed environment.  Good wine and excellent food. Soon to have a new covered patio with outdoor kitchen.  I recommend checking them out.,1657850550,False,ChIJr4YbaXmr6lQRnl2_TVsUBnY
Jon Calhoun,https://www.google.com/maps/contrib/112926489493498972328/reviews,en,5,5 years ago,"This vineyard is it. Zenith Vineyard embodies all that you could ever envision of a vineyard settled in the midst of the Willamette Valley.

When you stroll in, the courtyard is meticulous, the vines are perfectly planted and the venue itself channels a French countryside from the past. Of course, the Valley is chock-full of stunning vineyards. What sold us though, is the people. Kari and Tim are outstanding. Communication was flawless, our every need was met, and never did we feel that we were infringing upon the space; no matter how minuscule the request.

Zenith will awe you with the aesthetics, it is stunning; but, the real hidden gem is the people who make it.",1484875437,False,ChIJkUiVM5RUlVQRG06EOKskwdU
Dayna Del Mar,https://www.google.com/maps/contrib/100070858094963289342/reviews,en,5,6 years ago,"Super friendly, top notch staff with great wine knowledge! Love, love, love their oaked, delicious 2013 Guadalupe Pinot Gris. Seriously, I didn't know such a thing existed and it changed my life! Really cute wine tasting room with generous cheese platters and locally displayed art.",1471922486,False,ChIJibeHC8I_lVQRRUEMX0sGxnk
Kelly Schwarze,https://www.google.com/maps/contrib/109518428257898541203/reviews,en,5,2 years ago,"Well worth the trip downtown to hang at The Crick PDX!

With reservations required we felt so safe doing a tasting, as we had the place to ourselves. The staff and owner were friendly and made us feel right at home.

The wines we tasted were delish, especially Track 1 Menage Blanc. I'lll be back soon to refill that bottle of Menage Blanc!! $5 off a refill?! That's going to be dangerous.",1603496215,False,ChIJezhLIvEJlVQRtoiozKCPkW8
Stacey Calice,https://www.google.com/maps/contrib/112803416222425331733/reviews,en,5,2 months ago,"We loved our visit with Joel and Laurie! The wines are awesome but the intimate setting and the sharing of knowledge was what made this stellar. We learned so much from them both.
The setting is lovely. Their approach is relaxed and down to earth. Laurie and Joel are very approachable and real. They really do make you feel comfortable, like you are already friends, even though you just met.
And the wines! Spectacular. We went to several wineries in the area, but this was the only wine club we joined. Highly recommend booking a reservation for a tasting. This was a highlight to our weekend! Thanks Laurie and Joel! We will be back!",1659979292,False,ChIJzy6hUCVIlVQRQSJ3aM-oT3E
Guillaume Thibault,https://www.google.com/maps/contrib/109429137995753290509/reviews,en,1,3 months ago,"We were doing a discovery weekend tour to find good new pinot noir for our cave and subscribe memberships, so we decided to make a reservation for a tasting.
The reservation was really easy as they had openings all day long, but it's not what we were told when we arrived:
- we first sat outside, but we were told to move because they were ""expecting a group""
- we could not seat elsewhere outside because there was no shade and it was noon.
- we asked to move two seats about three feet to be in the shade and our request was rejected.
- charcuterie board was not available as you have to pre-order them 24 hours beforehand.
The person was just highly unpleasant and made us feel we were not welcome.
We simply left without tasting.
We went to two wineries close by and has a wonderful rest of our day.
Worst tasting experience every.",1659865422,False,ChIJs8lYqgVLlVQR11eksO7l_-k
Susan Bagrationoff,https://www.google.com/maps/contrib/105944883103710099871/reviews,en,5,6 months ago,This such a wonderful winery to visit! The wine maker is so attentive to her guests and is incredibly personable. The wines are delicious too! Make sure to add Lashelle Wines to your wine adventure.,1649697789,False,ChIJiVTjSD0PkFQRzlYJnyX0WC4
Eric Villman,https://www.google.com/maps/contrib/112110670109465904757/reviews,en,5,2 months ago,"Nice tasting room a bit off the path. If you know where Champoeg park is, it's right near that.
Beautiful tasting area, a rustically decorated modern barn. The wine was enjoyable with a comprehensive selection for their tasting menu. They have a very impressive selection of charcuterie items.",1660774655,False,ChIJo2XmyitolVQRbXHbCFguAdU
preston garrett,https://www.google.com/maps/contrib/109989928045198395902/reviews,en,1,3 years ago,Could not  find it here. But longsword here was nice. I believe the gal there was maddie she was very nice and helpful.,1557008818,False,ChIJiYMYzk-bz1QR5DRe2A9r9pg
Kent Bowman,https://www.google.com/maps/contrib/103587380402809602814/reviews,,4,2 years ago,,1596288710,False,ChIJc3PSh2tplVQRX3_KQoQRoOQ
samantha konikoff,https://www.google.com/maps/contrib/116151533731813872379/reviews,en,5,3 months ago,This place was amazing! What a nice surprise to make a stop to charge our car and get an amazing lunch while we waited. The loaded fries have been renamed in our family to the “Just One More” because we couldn’t stop! Wish we lived closer to go back again soon.,1658524217,False,ChIJ-zfS-Kb3wFQR76Ls6oSY6YQ
Graham M,https://www.google.com/maps/contrib/117236778880737385525/reviews,en,5,2 months ago,"Simply breathtaking. Incredible wine for all types of people with breath taking views!

The culinary program here is remarkable. You can go for a standard tasting and order from a small pantry menu. This menu is much more then just charcuteries (which they have too), great option for lunch.

They also offer a Provisions tasting which is multi courses all sourced from their biodynamic farm. The quality of ingredients is wonderful and rotates seasonally.

There sparkling brute rose is one of my favorites. Post tasting you can see stunning 360 views of the valley. Soter is some special for sure.",1661789674,False,ChIJTU2OG5w4lVQRrDuNGLmBUbM
Elena Flynn,https://www.google.com/maps/contrib/113424079421375040924/reviews,en,5,4 years ago,Trevor treated us really well during a wine tasting and was patient while answering all our questions. We bought some wine and they let us picnic on their gorgeous balcony. Would love to come back when they have concerts and tamales,1530767259,False,ChIJdTHtN0xoolQRyRlSR_TQfUE
Vince D,https://www.google.com/maps/contrib/108736934655612432886/reviews,en,5,2 months ago,"Me and my daughter really love this place! Great setting, wines and hosts :)",1661621187,False,ChIJ_f2JY4gXwFQRio0vxK8goBM
Amber B,https://www.google.com/maps/contrib/100115185039995533938/reviews,en,5,11 months ago,Excellent pizza to go along with tastings.  I look forward to returning.  Friendly and nice atmosphere,1638656468,False,ChIJya6ZzxYDwFQRlTxVXAG4v44
Richard Gosline,https://www.google.com/maps/contrib/112674339048440035717/reviews,en,4,3 years ago,"Okay so let’s talk about this place.

Pros:
- The staff was super nice, very helpful, and knowledgeable
- The place is nice but that’s all so con, see below
- The wine is very drinkable and quite delicious
- good location, not too far out and within a short distance of several other stunning wineries.

Cons:
- While the winery is beautiful it has the same fault as all many of the newer wineries, sterile, lack of character, almost cookie cutter design
- The wine is overpriced. When your intro Pinot is $65, you’ve priced yourself out. There are way too many good wines for less to waste time here. This is a personal issue I have with the newer wineries (especially those backed by the mega producers)

Overall it’s worth the tasting fee ($20), but maybe after you’ve exhausted the rest of your list.",1561521262,False,ChIJgdH-nNg-lVQRUfOiYZ2eO6g
Gee,https://www.google.com/maps/contrib/109846549800107030833/reviews,en,5,3 years ago,"Love this place! 17 winemakers under one roof, quality wine! Great tastings, nice room, good outdoor area, charcuterie boards are delicious! Whitney and Tracy are superb hosts, very knowledgeable and helpful! Great attention given, all needs met, went above and beyond to make sure our experience was impeccable. Go here! Delicious wine and good people.",1568336125,False,ChIJ2XWKFGA4lVQRoGxbp31lZjU
Emily Ferguson,https://www.google.com/maps/contrib/115091886167453709037/reviews,en,5,a year ago,"Delicious, interesting wines, and a very warm & inviting space! The house is so cute and it feels like you're sitting on the patio/lawn of a good friend's place. I could stay here all day! Did not meet the owner when we visited, but the person pouring our wine was very friendly and welcoming.",1630789124,False,ChIJY8_oWaRGlVQRD_kczBzbt-8
Elise Sarasin,https://www.google.com/maps/contrib/103686860689864780413/reviews,en,5,3 years ago,"Lovely winery with stunning views! Great variety of wines (we loved the Estate Pinot, it’s not your typical Pinot). There was even a bowl of fresh cherries to enjoy! It wasn’t crowded and the deck had incredible views. Highly recommend!",1562003126,False,ChIJc1og-nwQllQREipN_ZWqFZI
Lil Seau,https://www.google.com/maps/contrib/102535455141942706913/reviews,en,5,3 years ago,Some of the best flavors of wine I’ve had the pleasure of trying,1566526955,False,ChIJDwtqWskJu1QR0mApf_vMths
Samantha Ayres,https://www.google.com/maps/contrib/114941289379984136444/reviews,en,5,2 months ago,"Had such a pleasant experience at the Erath tasting room. The staff was not only so attentive and welcoming, but their knowledge of wines and eagerness to educate others was wonderful to experience. The wines were absolutely delightful. We had never had white Pinots prior to this tasting and we were not disappointed in the slightest. Looking forward to coming back!",1660021014,False,ChIJQc7NZ9xAlVQRsPdFmBScgO8
Glenn Parker,https://www.google.com/maps/contrib/113400252977706633541/reviews,en,5,3 months ago,"Charming little winery and distillery with tasty wood-fired pizza. The selection of wine was larger than I would have expected for such an operation, including many Italian, French and Spanish varietals along with more typical American vintages. The pizza was fresh and crispy. They offered 3 tiers of wine flights with 5 wines per flight. They also offered a full bar with cocktails, at least some of which were made with locally distilled spirits.",1657931144,False,ChIJg-OAKzYPllQRo25JEjZ9WPs
Nina North Murphy,https://www.google.com/maps/contrib/101901511073817144342/reviews,en,5,2 months ago,Wonderful wine tasting experience! Charles’ knowledge and presentation was amazing.,1659972614,False,ChIJJ4Cw8WI4lVQRvACw7eJsUjQ
Ameesh Dave,https://www.google.com/maps/contrib/102753691620632550546/reviews,en,5,a year ago,"We dropped by for a tasting on a Thurs and had a great time. There are so many great wineries in the area so why choose this one? 2 reasons:

The service: the two individuals who helped us were phenomenal. Very nice, attentive, didn’t rush us at all, and were super nice to our toddler (+1 for them allowing kids).

The view: you’ll be staring at thousands of acres of land and mountains while enjoying the wine. It’s picturesque and really enhances the experience.

We can’t wait to come back. Btw, the 2018 McMinnville Pinot Noir was phenomenal. We should’ve bought more than just one bottle otw out.",1631395638,False,ChIJl-CXXJAUlVQRr1JaRqrmJao
s o,https://www.google.com/maps/contrib/102055070516304039011/reviews,en,5,a year ago,"First vacation since the pandemic, and we stayed in accomodations adjacent to tasting room midweek and absolutely loved it. The owners were cheerful and gracious. Had a small problem with the hot-water, and the owners came and fixed it ASAP...very nice people. Suffice it to say the ambiance was incredible, and both the Pinot Noir Blanc & Rose were as well. Thank you so much to the Rasmussen Family we can't wait to come back.",1617207972,False,ChIJO1uPS8VNlVQRNmzjlceDf1s
Michele Larsen,https://www.google.com/maps/contrib/107200289805662667336/reviews,en,5,6 months ago,"My daughter took me wine tasting,  the first time for me.  She said the wines here are incredible.  Wow!!
Willows wines are incredible.  I learned a lot today.  Thank you for making Mother's day even better.",1652057535,False,ChIJuynalUAMllQRwWeACrgie20
Steve Hawrylyshyn,https://www.google.com/maps/contrib/116677123051940198398/reviews,en,5,5 years ago,Wonderful casual tasting with knowledgeable staff,1504836416,False,ChIJqRjEf0kVolQREEtSZ5rCuqM
Kyle Ross,https://www.google.com/maps/contrib/114822384134566111183/reviews,en,5,a year ago,Owner was very friendly and lovely indoor/outdoor accommodations. Loved the wine and took a bottle home to enjoy tonight,1633828920,False,ChIJO4UrqtJFlVQRaT-BcJSNnFk
Rob Beers,https://www.google.com/maps/contrib/114701662942260386068/reviews,en,5,5 months ago,Fantastic big reds with great seating areas. The staff were very knowledgeable and super friendly.,1653539666,False,ChIJyR298GI4lVQREoN3AJmpdJQ
Paige Stinebaugh,https://www.google.com/maps/contrib/103452969652294589646/reviews,en,5,4 years ago,"What a winery! The tasting room has a fantastic view of the surrounding hills and has lots of seating outside in the grass or patio. The tasting lineup was wonderful, a great variety of reds. The people pouring were very friendly, knowledgeable, and patient, even when large groups starting rolling in. We never felt rushed and really enjoyed ourselves.",1532098697,False,ChIJmRfDgyg-olQRbdat-p7Asbs
Tania Tran,https://www.google.com/maps/contrib/116830540217289806469/reviews,en,5,3 years ago,"Delicious Spanish wines and beautiful grounds! We especially enjoyed the ambiance - sitting on the patio on a sunny day while listening to Spanish music. Relaxing view of vineyards, water fountains, and birds.",1559175458,False,ChIJ-9G5FrpDolQRdju0bfr0ckk
Jacqueline Worth,https://www.google.com/maps/contrib/112144955118709694215/reviews,en,5,a year ago,Great place to have a good glass  of wine,1627959397,False,ChIJby_TTXMewVQRNIedpeSiiTk
V M,https://www.google.com/maps/contrib/115454941372543762511/reviews,en,5,11 months ago,"I love this winery! The place is beautiful! It looks like a vineyard that you would find somewhere in Italy.  They're very friendly and knowledgeable about their wines.
They just opened up their new tasting room and it is so so beautiful!! I couldn't take pictures of the inside... I guess I'm going to have to go back to do it 😏",1638856233,False,ChIJIVweGlYTlVQR_NyQpg103p4
Kevin Hoover,https://www.google.com/maps/contrib/111470049445148578333/reviews,en,5,4 years ago,Had the tasting room to ourselves & Doug was our server & guide. Nice & new tasting room surrounded by estate vineyards. Nice options to taste 5 wines from their selection so that you get what you want or what you prefer. Bottles are reasonably price & the tasting fee is waved with purchase. A definitely “must” stop at winery!,1527394781,False,ChIJt6GS7s92z1QR66BnUiLAP3w
Doug Browning,https://www.google.com/maps/contrib/113619109497361550293/reviews,,5,4 months ago,,1656541436,False,ChIJPe_To0tVlVQRrgBLxxGt4MM
Justin,https://www.google.com/maps/contrib/113287090600437039163/reviews,en,5,2 years ago,"Absolutely incredible. We had some great wines in the area over a birthday weekend in September, but hands down, Chehalem takes the cake. The depth and complexity of the wines here was staggering. I am rarely in awe of wine, but this was simply beyond words. Very cute tasting room as well that had been prepared appropriately for social-distancing, and clearly they were not seating nearly as many people as they normally would. Great to have Chehalem care not only about the amazing quality of their product but also their customers. Do not miss if you are in the area!!!",1603929863,False,ChIJzS1-5tZBlVQRvSDGupP2WSU
Heike Henderson,https://www.google.com/maps/contrib/101002053222367921966/reviews,en,5,a year ago,"Beautiful place, great wine and very friendly owner. Highly recommended!",1633910734,False,ChIJIxjf9hnilFQRuuZurkpC2Ek
Corey Borgen,https://www.google.com/maps/contrib/109813193254407916715/reviews,en,5,4 months ago,Had a wonderful tasting and tour of the winery. Very knowledgeable and informational. I learned a lot and had a great time while I did!,1654811566,False,ChIJtw2z3_ZTlVQRAChCPaRISp8
Vivian Linder,https://www.google.com/maps/contrib/107214684631907130218/reviews,en,5,2 months ago,"Amazing local wines. If you taste here, chances are you will meet the winemakers and owners. Casual vibe. Amazing views!!",1661124474,False,ChIJl0lEEscVlVQRQgTF018uAbA
matthew combs,https://www.google.com/maps/contrib/101971142514535770916/reviews,en,5,4 years ago,"Loved it. Great space for wine tasting, very nice selection, very friendly and knowledgeable staff.",1531006716,False,ChIJRR4EL-xIlVQRjy90DCXRlow
Jason Mueller,https://www.google.com/maps/contrib/104267752591116207946/reviews,,5,8 months ago,,1645408969,False,ChIJl0wRBORTlVQRXFyvd6utsyw
Cody K,https://www.google.com/maps/contrib/118331370915272928974/reviews,en,5,a month ago,"Best winery in the Eugene area in my opinion. Great outdoor area with awesome view, friendly staff, and a big variety of wine. I really appreciate that they import grapes to make the dark red wines that aren't grown in this area. Their cab and Sarah is awesome!",1664153844,False,ChIJRVhUMOoQwVQR6c3VUO3mTsQ
Michele Smith,https://www.google.com/maps/contrib/103706197324076428533/reviews,en,5,a year ago,The absolute BEST pretzels! There is NOTHING that compares to these. So good  you'll want to have enough to share with everyone. 😋,1633224964,False,ChIJReK-87yHz1QRz6obfYO1LlI
Melanie Calderon,https://www.google.com/maps/contrib/112025587732036462591/reviews,en,5,5 months ago,"Absolutely beautiful surrounding views, great tasting olive oils, vinegars and salts. This is a must see place, with a tour or a hike included. Nice people working there as well",1654483300,False,ChIJZVw-RMpGlVQR1_yT89FKagY
shayne,https://www.google.com/maps/contrib/104011783054942228934/reviews,en,4,2 years ago,Probably one of my favorite tastings in Walla Walla. Great company great atmosphere.,1595110232,False,ChIJEWQIIoxrolQRoRMLejqYX4I
Antonio Martinez,https://www.google.com/maps/contrib/111871713127620570365/reviews,es,5,in the last week,A great place to shop for home and construction items.,1667143206,True,ChIJwe4u94JBlVQRU1dJHmkyxwI
Michael Hunter,https://www.google.com/maps/contrib/113472906895427795462/reviews,en,5,3 months ago,New tasting room on 3rd Street in mcminnville.  Staff is really nice and informative.  Wines are fantastic and and the prices are great. Highly recommend checking this place out.,1659104687,False,ChIJsQUl8WI4lVQRH7c1h2mlyxs
Jody Sloane,https://www.google.com/maps/contrib/110009471918809393341/reviews,en,5,3 years ago,"Accidental.find on our way to look for rocks.  Open mid-week for wine tasting with Heidi.  Enjoyed a bottle of Dry GewürtraMINER and a picnic lunch overlooking the vineyard with only the sound of the wind!
It is a MUST VISIT!!",1563915125,False,ChIJu8Z5jIfwz1QRELnH24QkTrg
John Z,https://www.google.com/maps/contrib/109246094245093944888/reviews,en,5,3 years ago,"Truly excellent, eclectic and natural wine. The opposite of pretentious or fussy like so many other tasting room. And also a ton of fun to talk to Daniel the owner and wine maker. The whites and roses were truly exceptional. 2014 Chardonnay was complex, not buttery but earthy and subtle. The Pinot noir bland “bliss” is just great and unlike anything else here.",1560383246,False,ChIJeT9Adag_lVQR0wWcn6z1x_U
Som Chivukula,https://www.google.com/maps/contrib/112142191323881464581/reviews,en,5,a year ago,Great wines... excellent host. 🍷🍷🍷🍷🍷,1625428419,False,ChIJaeVPBSRdolQRos3L6ozhMAc
Melissa Morris,https://www.google.com/maps/contrib/112263666382425984386/reviews,en,5,12 months ago,Wine is amazing! We showed up as a group of six and they were having a private event but still let us do a tasting. Super friendly staff. Will definitely be back!,1636265165,False,ChIJg0Kbhxu5olQR6RnVzz1xp58
Liam Amador,https://www.google.com/maps/contrib/104254676949002345808/reviews,,5,a year ago,,1624080529,False,ChIJa-saRvHfwFQRizIwIlNzfcA
Ruth Miles,https://www.google.com/maps/contrib/110130106533787507288/reviews,en,4,5 years ago,"Went on a Saturday afternoon, our second winery of the day. We left with several bottles and enjoyed visiting with the tasting staff. Only disappointment was that we couldn't taste the 2010 Temperanillo listed on the website.",1494771247,False,ChIJZQk9KW8OllQRup_P_gKkQHk
George Barnes,https://www.google.com/maps/contrib/111590076574637495756/reviews,en,5,4 months ago,We love the Quady!  Great wines that are also fun - and good people running the place. Jorden rocks and is alway excited to see us. Get a membership…,1657238592,False,ChIJXxgI__N4z1QR4dFQzk-sZgI
Angela Hayes,https://www.google.com/maps/contrib/100735447162182156605/reviews,en,1,a year ago,Unpleasant,1625219265,False,ChIJn482gWWFz1QRoeC4noU2V9s
Jane Ranslam,https://www.google.com/maps/contrib/100098261658165448954/reviews,,5,3 years ago,,1550612708,False,ChIJD54X5EEdllQRkVi4ELL_S98
Stephanie Soden,https://www.google.com/maps/contrib/107856382444588473088/reviews,en,5,8 months ago,"Two friends and I visited the tasting room last Saturday and had one of the best flight tasting experiences ever! Len was knowledgeable and super helpful and has a fantastic sense of humor. He put us at ease and made us laugh. Above all, his passion for Evening Land wines made us appreciate the thoughtfulness and commitment that goes into EL’s winemaking process. We are happy to be new wine club members!",1646091548,False,ChIJMfGHd50e7IARRYX0fQqugVc
Erin Esbeck,https://www.google.com/maps/contrib/115634326853221539355/reviews,en,5,3 years ago,"Solid group of wines. Oooh, that 2015 Premier Merlot is delish. Do the blending experience with Jan - so fun. Picturesque & pretty patio.",1556336384,False,ChIJbUxzWDFColQRZ02xVl9QqhY
Bruce Sargent,https://www.google.com/maps/contrib/105680443802656815450/reviews,en,5,3 months ago,Small family winery with lots tables for large parties. Tables available down by the river. Being a boutique winery selections are limited. Enjoyed the tempranillo. Nice contrast between the 2016 and 2017. Both bold with ther 2017 being a dryer wine.,1658085141,False,ChIJ8RHrmd-Ez1QRoL51UJH1o5I
Darci R.,https://www.google.com/maps/contrib/113867628320875945629/reviews,en,5,3 years ago,"Grab some chocolates from the local candy store, Bright's, and enjoy a pairing with this winery. It makes for a lovely afternoon.",1554588319,False,ChIJCanQdGNqolQRty_7uchwZdY
Ross Horne,https://www.google.com/maps/contrib/101853556972059121901/reviews,en,5,in the last week,"The best complete wine tasting I have had from my experiences in the Okanagan.  A balance of interesting wines and some great fortified wines to taste.  Jill provided background, history and texture to the winery and the wines to make this a complete tasting.  Great wines, great experience.",1667185813,False,ChIJB_CPzJiSglQR32BuV0dRC2A
Beth Hill,https://www.google.com/maps/contrib/104834901794467462113/reviews,en,5,3 months ago,"After reading very different opinions in some of the reviews here, we had made a reservation because it kept coming up in our searches as one of the places to go in Willamette. We went on a Wednesday, and we were pleasantly surprised by the kind service, the beautiful views, and the wines were very good. I think what made our experience so great was our host, Sean. He was exceptional, professional, friendly, and knowledgeable. If you are going and can request someone, I would highly recommend requesting him!",1658501970,False,ChIJ1UIxLCtBlVQRsGp3EEosvaE
Brian Campagna,https://www.google.com/maps/contrib/113967911430881391163/reviews,,5,2 years ago,,1603479972,False,ChIJZc74sbpplVQRU0QVC4gdGpw
