photo_reference,place_id,height,width,uploader_name,uploader_url
AcYSjRj7u-GHPSvP7C-tgEL7hBdcFArNBYQPvz6BQBVwFTDUbxOEVYXNEIwQKhSbEYF-oEzWFdWnKuuih88LLlbmzf182A2Y4UJ_iUrnnVzURDqgT2HkDnoqPFdWl5eROVQZWHxRJCnqJ2o4pXBoOz6M7NImE9c60Qb9h8t9IDsAl0Dotj58,ChIJyeLEWHhplVQRw5DFl7OPtwg,3024,4032,Ben Mansheim,https://maps.google.com/maps/contrib/107265019855234055618
AcYSjRiY0oPPr_0fQaGG8XYx-xIHJHxR3gUgYjQft2HahWYafPBKpk-fHhMGanTEcpaniBMFos-4yDBjGgEQKDu0tGtVbh08DTJuZzmpzdXFHRORnKjvArQ8EsSBWWaPi93uzIufII4vqT1KOv1kQdBw1lM7tYCGPJtLfB7kskflZXRQ6x_y,ChIJdTHtN0xoolQRyRlSR_TQfUE,3024,4032,Christopher Jackson,https://maps.google.com/maps/contrib/103263442183007966540
AcYSjRiPsGXPMt3sGq6eHMe99hxrxK80G7cyO5jSVd2U68qtcx__fXIMv7_blfT5HEWUFxwx4tSx2OfSFwc0z6P61v5UY0BspJDG2vAtncqaUt2etokLISnWmHaWC4QL8hdCjnnnfi6vrzofSq_7E4ya7yR5NfZf9s5Zmgxn7-nzp02aLvjT,ChIJdTHtN0xoolQRyRlSR_TQfUE,2663,5172,REbranding 360,https://maps.google.com/maps/contrib/105849776590165710548
AcYSjRhXp45vqKXCV-HyO845VecUsfR60QsBZawUUDCavg2NAkL0NRg38TLznyghwMlUYURSQoYO1s8CiX6spNdMdot1jt1IaG70c5qlzO7l5GavDPdqn4Dwp-hX8wz0vJyG7lxFCmcnnep31Vome84YzdG3rDsXn0Svw4F5eEjK8M3C_WbM,ChIJdTHtN0xoolQRyRlSR_TQfUE,2268,4032,Krista Rolfzen Soukup,https://maps.google.com/maps/contrib/111009355179204046007
AcYSjRhpI8m_ttpyZ0cwkiHnMlZsDibHsHYmxBPl7ddxUUNoaXSOZdcPf00YHLLiOrVCM-Dx62dQiW6SGR2azAQ0Q9otB6CsLUVsRrTH3L7g73moSE7VTjcbfVfdfpg4jLtJEo9lJBr0TDa15HaGxXVcl6E2xQm1KjrT5ZbDFjS7GsQLjYhG,ChIJdTHtN0xoolQRyRlSR_TQfUE,9000,12000,Teresa Krueger,https://maps.google.com/maps/contrib/113349844831656371861
AcYSjRjz-IsejUBga0U97gUiz-VdeCOJrr3RmLpRk5tlHz-hBlEBE4CtI0EBUhJs3dUkpQx2GGRQiNQPyke4cqNH0v3-nXr3EON8jD7MHkSE5-CQTxzte4TTPIJVWr8RysEx64O7-Nto5YxdR06p_ScoNZJxFM_hR0j3TUTSiBoPFdRLRk1F,ChIJdTHtN0xoolQRyRlSR_TQfUE,6936,9248,David H Steinbrugge,https://maps.google.com/maps/contrib/112016794756598297374
AcYSjRjXUUwdohuFOe_66_2bhQVVS44asRbkUjoJLqvrpAztjFOvuOctSizXJphetH8MdK12NJldjyFv6VVlZUsNuyD-R9vT9apPfKTbG-U9XLyolLHXt55i5hqDGdaCrsTa7ssleKAPwGqr-SqxrevmJjY8iMDONrZxpJc_TqxquF_WYMbo,ChIJdTHtN0xoolQRyRlSR_TQfUE,3024,4032,Maddy Balmer,https://maps.google.com/maps/contrib/103832910388039870125
AcYSjRjKFxHDYZlKQkYFg_XKJoIeu2cx0oFCJ60BoVubu19VxCt5OkE6i2Wj9yOO31bozLU6d6KhPNIfttfVpP1MFE_8TDfQ0iby9nrN6lTCAgOzT4IYovUBdS65hA_otLUsnd1LNRLWYRQKxyZ_MhwpChHc3SbuXwLei7mSxE38u6rv4lvJ,ChIJdTHtN0xoolQRyRlSR_TQfUE,3024,4032,Matt Grannen,https://maps.google.com/maps/contrib/107301534410115342526
AcYSjRjUiz5lrpDQnaYu3Zd-oAZKEHv07EJt96jTwg-VeJFR3MOjjjhx70OP4wqaDKJoFkMfpSfXYvM3hEbBUenu04Yv9DGgtHc0z5QR1IECZuk1nQlbiU40wnmNFemKJejTqTaIrbJb9lTsQBvN5kDKIb5VMEJDZhy9oNLZ6FrBWD6aw-bR,ChIJdTHtN0xoolQRyRlSR_TQfUE,9000,12000,Teresa Krueger,https://maps.google.com/maps/contrib/113349844831656371861
AcYSjRgFypoTR2stOjJf2Z_DlLvi1ExezdPbq-318wrQcUzO5s3XHbzPPAEBCWMd-7LQjn7raO4_2LHPNrz0oRAXTs2X6ByTxb4RguLXih3_M1t2dOr0LNmbk8fg4Hejim5TiKLrpairYE_ywAf1LB3cqfffHGUv5Pd5OQAP-OnjIE5RRZHg,ChIJdTHtN0xoolQRyRlSR_TQfUE,3282,3576,REbranding 360,https://maps.google.com/maps/contrib/105849776590165710548
AcYSjRhGKMDiez6uqmR33842ASYN_hwGZbrkw_WT5OShM_UVxRR1_k5c7fd3HlQJPylCt05VlnVL6j8VJdp1MW_ifRoeuRomgF2pIuSozaFCAN8_SZhGTIbeC4iEwx4lLfHw91hl4Co0qicMzlaEovFrlS94jeYpT1JOBUCZknPTYTxccEVG,ChIJdTHtN0xoolQRyRlSR_TQfUE,3024,4032,Robin Curl,https://maps.google.com/maps/contrib/111740369424270193453
AcYSjRhKtaJQRudfONc5UiR3hTHc3w7s_LgRVAfxzhfKQaiZjP7MNRp7B75oDh2fQ2z-TL6yIZ4o8gzPaM_cZuyp7fBvJMtlYZGILpxCRp1oTKEwsvNoMGfJGL1pDIs2G2dUz8Czp00Cu1zX6g0AZzGtG2RvFRi5ot0_zSf2Xbu_BteDZgM,ChIJ4095b2NqolQRxrFhC01pB64,2802,2802,Armstrong Family Winery,https://maps.google.com/maps/contrib/109088368617437192127
AcYSjRjDswVcPOu_DBlwqEAbf8gAG7cLPP158LUZfX3buCMCg4Fb2jam1l9qJ09h1qA22GAP-zkYMHVpFaW0jVroVRBfQfhF0sp0cviG7GEjosFaLqn5xVkiPGmvlNfwyyfgXCfrtHfcUxL5TTLkY-JJ87UFpcruDoNBdj3WP2YL_ePJnco,ChIJ4095b2NqolQRxrFhC01pB64,2520,2520,Armstrong Family Winery,https://maps.google.com/maps/contrib/109088368617437192127
AcYSjRgWXV5o9GK6U0E2heXShTLQo2who081nrLE5ru5DRRwGwhrf0Sq2DXZKzAURd3BY19LzT30uoSOZ0KSsIFeJkmSguagrY_ElVnLKNYFfBpKuTBp7g7WbXNluUkZV08lAA4XFUs2KBuS6oQTI2JUR8NoD1rs99WpaqgzXr74cKXrgcw,ChIJ4095b2NqolQRxrFhC01pB64,1512,2016,Armstrong Family Winery,https://maps.google.com/maps/contrib/109088368617437192127
AcYSjRilGMvy1zfFxEngYkhdEz8m0KrdrvXBj2gKjipsK82Jui6WG5ejV6uFN7RTtUnfzQAJwqF8cjvrgreoc2JLV2s_hOzuRryykj8SHF51azXb6-lNoILDXKOIoAs_G0ENj8Vd0s6BwxnLH-uHbwG0MnjfcPt5g1rrY3RI_ITiuIV72Kk,ChIJ4095b2NqolQRxrFhC01pB64,4032,3024,Armstrong Family Winery,https://maps.google.com/maps/contrib/109088368617437192127
AcYSjRhv5B2Kwky1rKem2qbRCvvABKovm0y2LL9KhOYJOfecrg4xGtqloLWDERTUEXfFiEi9rnn7m6ZGczCLLjBFzp48yDjfnXhvh_cy1P5-yDIDKTCucoHzaDKxiTxQYrELF-tKjaQylbn5lhidCmNC2dlDOjdalM99Z6K5aV9MeHMqWLM,ChIJ4095b2NqolQRxrFhC01pB64,1512,2016,Armstrong Family Winery,https://maps.google.com/maps/contrib/109088368617437192127
AcYSjRiLj-9W6Hqk8BUZ1RmufGZyVo6dl4ZA7aWy9in8NOYlWw6LDsn_3Bzedl4OV6Mbz1Kbh8pSHaXAkY0F3yJAakjTbsmqxT0ZRCVz2fHjoDbcY-fBgnPqUFCziufuDV0tHOZf0PLfO7npLVTDQopN2CXH8d7La3yNreuN2ecg4-8PIHA,ChIJ4095b2NqolQRxrFhC01pB64,2493,2493,Armstrong Family Winery,https://maps.google.com/maps/contrib/109088368617437192127
AcYSjRil0keW03zCVvaYxCPSPk6OaOGqUyMkWIzL4INq2rwuzSJvTtlYylc7FxkHKkGZk-Bzu_6jvWBwA7feNmiZBO8oahNF3lRCguNgmKK5e2ZMz3M-Bfkwn1XbJA9E7QdmHZM9Sv1idX2vcqBnA0qGY5rwEX7C3V8HNj_IiI52qa9Pa0o,ChIJ4095b2NqolQRxrFhC01pB64,2162,2162,Armstrong Family Winery,https://maps.google.com/maps/contrib/109088368617437192127
AcYSjRgEJJBjqWNyoVpN4wfGVlpP9nfdu_mTVYgAxcmkv_k_lEvk5KhyYTU2LKQHo2hFSQhHSQoS5CXo_CEdnsxJnAP5W-UL4w-Si_PJA-DS_RK034EfzJdodgI_pRC89jQ6Xx5220fA2DhzzUlPZEOwc0RZAfQ-aHHncs50yyL6qMZMtms,ChIJ4095b2NqolQRxrFhC01pB64,2016,1512,Armstrong Family Winery,https://maps.google.com/maps/contrib/109088368617437192127
AcYSjRjPC7S-CSm3qQBpzuBpfU-DsM4lEIuLgzQz9CDEWimsZclvqfpJSLF8qmJ4X2AIoXe0MtQW5KgI3R1tv2q21h1vdUUDkamUPWGIIcY-CgxtVQGxIkvuoTmV_pT_t3J0AJC1B3F2ZRCD_-upOgeL_NbaNT3JUgOPn-shfOT_ryiJFDs,ChIJ4095b2NqolQRxrFhC01pB64,1620,1620,Armstrong Family Winery,https://maps.google.com/maps/contrib/109088368617437192127
AcYSjRjoq-B4YApnxA1mA6v11pWiBzGtZul1iLj6pdVzpPw7vP03XwtSf39dhRKrI8pTuqaH1gF-6_mpM3jpq8UMy9DCQucdFHTAh9SYp_g-wa33z1JRSWY-Qg3fBxDymPdr0wfiSXi2GFlC7pyBxMQCE5c0Jjw9KHTqvwQiGVQK4haelcg,ChIJ4095b2NqolQRxrFhC01pB64,1512,2016,Armstrong Family Winery,https://maps.google.com/maps/contrib/109088368617437192127
AcYSjRiiDxw3qaAlhW5dt4UkhLUzGJzzRoNcpCkQMOvWLDy84QUU5FsgtgQwBdHl_gGffNuSvhlDzzAeW7A0BndE-ZlULtbdCp-yeFa9Kd9erCQ4uCKZ1J0Wq4dLffjb57lGAoqz8jGOW5QqP0nb7lN8QziEwg1FD9Ky4-KLoZ4v30z007NY,ChIJoa66NRlFolQRl-EO1VCC_ns,1755,1804,Los Rocosos Vineyards,https://maps.google.com/maps/contrib/115275306106584665909
AcYSjRippkRupyiMO3Gb9QaaWg7pS8P1Z2w0nia2Ku0hOFGKCWHBfGtftLsJaHBDgOsVLE_1btkkH2EtvaTIcNWDtKOaIwo4jdCdRdbhvWFprYPSGLrlwyclgaAraAFRXcmMOXdaK0OT12PisEBEwvZbWtHkJHMMfLHpoEZoUhl4asKeTOfP,ChIJoa66NRlFolQRl-EO1VCC_ns,960,960,Los Rocosos Vineyards,https://maps.google.com/maps/contrib/115275306106584665909
AcYSjRhybMy-oPQ0gtj7mT2jLHTPg9yq3dWgTVrM6WZ-272FUZImp-Izh_RcBthIkpi-YT9cCLc36gtEzQ0k4ckZtSONXteG9TdOv3c840eiBe2vHl9aTu6hIIIcuDdivu7GL5TY9y3u3ZEJPFUlUDF0uHPQ5hCmbOuub5bVczS-Dtbm8P5j,ChIJoa66NRlFolQRl-EO1VCC_ns,743,1080,Roger Lemstrom,https://maps.google.com/maps/contrib/114356579634860029473
AcYSjRg0GvwwaboQ2dCBWJmBzEsXQkLFFTuEG8qR1rjoad9r01nE-prz4YKjYpFZ6kS_E4k7RWH6Mh4EWUTqtJ4iiMKJoeh6YNOfaCMBJyJFJjuVR290uWfV4j83l78cMZGeUYcOJpocv-L0LNDwUX8ZQ_qLszhHGdSsQ1pxNIVwtw9BJ-w5,ChIJoa66NRlFolQRl-EO1VCC_ns,511,960,Los Rocosos Vineyards,https://maps.google.com/maps/contrib/115275306106584665909
AcYSjRgXC8wSygRm1oTYNZNkxtper7_wBEe9w1o4OTmQmD6X00SxTRhTtIes7BffQj56yw0VQ_vPJOcXOVlfXSuyETiahjDdGam6VgQMYZhusOS1lLAYLXLbPvHKDvHPZmv6mP5S9VwmuL87smeIx4HeAyIGCytKh2pOvdB4UceWojociVEu,ChIJoa66NRlFolQRl-EO1VCC_ns,960,917,Los Rocosos Vineyards,https://maps.google.com/maps/contrib/115275306106584665909
AcYSjRix1HsfZaJc0rEm5TYNG64-VZzBQDJRWuNfB25y9ZosveHdThTF4rKOP5J-tl9DlzQ6t6rnrnAoDdOsD0NaVJSb9iTyPQhyDUPcZvnx6C5qTK4ixX_eMdl4S9hLVjzTBh-PKT15dj908XIBN1ovx7mhKGpkMOExoc_bMT8dDOflOJZi,ChIJoa66NRlFolQRl-EO1VCC_ns,1080,1920,Los Rocosos Vineyards,https://maps.google.com/maps/contrib/115275306106584665909
AcYSjRjpVG1_MWWzHkoJSBPGkB4xGVY9BCWMIDon5K6okTNor0tRN8vYDeG7OgEvEgP0f-xEp9kT38zmsgyz2X_cF8tT2YmqDAxx7HgX8myjMyJSY26i1bwJ26X3av8I2NUcnSCzbG0_5ymjEzV_VXF3GsCppGpq-xeJ43ZJesOm-925-6e3,ChIJoa66NRlFolQRl-EO1VCC_ns,945,899,Los Rocosos Vineyards,https://maps.google.com/maps/contrib/115275306106584665909
AcYSjRh4XedBBBM7Fkkk9bMW4z9S9routOltgAm0zSmT2xCQeA8FbRWG753d_YpMHl5tdnhqUmBY9GnxCfsQwye8fQtlzZOzfy1IucPft6I19vwWGtY3yQZwkAWlbHO87ctC66izMEUFLbDlp7I5ia2su90dkW5d6AM5wCmvWe-CesyNQHPQ,ChIJoa66NRlFolQRl-EO1VCC_ns,672,960,Los Rocosos Vineyards,https://maps.google.com/maps/contrib/115275306106584665909
AcYSjRh0VJ2ZphpQk84UzohCyCUC_NcnQPI1ww1ilhuPa1xXpsIpWKuaMqF9IaKdMA3USuh1Eiot7YaVhcdAPm8FuG3t9ViUdrpMHSbjVjuwHkWWef3JgDcp1XlbSIiDS5S1LR5mhYlsCJe94Xr0VApk5F1M7hXgYXj9_HXSj7fAF8v_6P0I,ChIJoa66NRlFolQRl-EO1VCC_ns,327,581,Los Rocosos Vineyards,https://maps.google.com/maps/contrib/115275306106584665909
AcYSjRhPklMmWWtwgbDORxP2XeBdVHiiJJQyS4kZh53MrdzUtYeouVqunQRE4XfLXOzztaXVbknQsBX_SrXBlNdJMxOqlOLMyCV84XNBJkZFngHBJ9_5iJCsIabBz28NVRcbsE7qktx-uFOWiuvkKJVquyo9SJm-O0dfOJ7R64CcPGAhR0pi,ChIJoa66NRlFolQRl-EO1VCC_ns,2448,3264,Roger Lemstrom,https://maps.google.com/maps/contrib/114356579634860029473
AcYSjRjHLdW_s3BnQTBuMoGi7a0_nIdZ0xMITStnQzxJvy-81Dab_WFwMGTzYCQ6Q4kowAR55TNt9Z0l-kf-5X4MAH7dTTOa-JpqwYZreKRWByjXN40cf5-WVmhBzDSab0gafW0yiS5fM47mYU4IGM7RuhgvpGoXEpzSVrS68s2aMdJcZckB,ChIJ5atICDUXllQRd8-GQswUDwg,2048,1536,Syncline Winery,https://maps.google.com/maps/contrib/107403582047584415833
AcYSjRhdhWD5PNbEVCc0B0iBSOJm1HBJW756WvcDHjQEYpuxNbkpYLQVZ1zA-ABsDN56wT846uecY2H2ZLswDRMibQVUdJqlL638BBsi0OsIJg4a2YT6Jozunyk3OrYa2YntI8_yqzjL3NWoe-bNXMW13HN68ZW-0hEi7qBsY6xI4wCR2cJZ,ChIJ5atICDUXllQRd8-GQswUDwg,1365,2048,Syncline Winery,https://maps.google.com/maps/contrib/107403582047584415833
AcYSjRiE8M6KFFOFL2By3ItrfLojo97OJ2N-_FgmZLe798GYMIZz7AfvBcdDpBJXRbe8T_bMlWNPoTZ0GSN_sQbljglaQlvJw9gqTlO7V25kdstQZrrd5N5lE2Y5uK9Y2wismLy3PV4YdtX-yLebe7TS5OVXaFj4dtbsQEl-RyBuCu4_uuID,ChIJ5atICDUXllQRd8-GQswUDwg,3776,3024,Joe Marini,https://maps.google.com/maps/contrib/112154632474710349692
AcYSjRiZ93g1gBUW4WTiZ7DXJF1DGXKeA_0P0WBJjN1RYjSdZ-ipRb8LL9EkM-SXeEEOh9WDHX6rPHbWGnuT4IjRFJxefo6dRenRD2KhmK-NXXR8iG8xEdnCrsZqomPf9cBEuXc95KGrr5m9Zp0Hsu0s8w2RPM8qgC1HNq4kSF1FTgd9bejV,ChIJ5atICDUXllQRd8-GQswUDwg,5760,3840,Syncline Winery,https://maps.google.com/maps/contrib/107403582047584415833
AcYSjRgixDdO7ggzz7qG7eejP5JmuLPOrpmjwTL_7I2wzCwzVYmGQ-MpN80TwoPdu3cqpMOP5yCyPgJv04jRxhdflPWhUGLu9KpPJMAH-O-797n3v5fiMDbI9mEz_WXfip9RbvGRD-RUiH6U4wqXC2z2dTDUCDr_xOo7-wTs6bBrQolq9KVe,ChIJ5atICDUXllQRd8-GQswUDwg,2448,3264,Syncline Winery,https://maps.google.com/maps/contrib/107403582047584415833
AcYSjRiFcDh-djNuWisIqTeBfrnpL6x952CtU2RuS1X8ad4CuGYFLUMEXB276UKplYpzugaC-9M-RYkwlOtWrTr-k4pmq74q1RsCL_T6Frw_1kRgcEGuBeUtyI7bpZayB4y2Im4anyQbU5Y91kZnxHgG8nS267gpP-zkpkGyx8JDvGPo6Jw,ChIJ5atICDUXllQRd8-GQswUDwg,2268,4032,Monty Wilcox,https://maps.google.com/maps/contrib/105613054601231558986
AcYSjRhr_hND5VwWJiibyGEuZ6a3f_ng4Q-jPYEdKsYYa84Xb8gZztp-W8M-16TEUGDoe9o_2lua0IBg8A0JIptUQuVW0cM999NPCoEZSFVPnqyPtx87E9d62NcDoKp55ElqNtP1bUouJo1S0J6jfOOT24SoJSm-PN8CIFAvtnFZ6GzmING8,ChIJ5atICDUXllQRd8-GQswUDwg,1200,1800,Syncline Winery,https://maps.google.com/maps/contrib/107403582047584415833
AcYSjRjZxIzV6Joae2LOPz4LDIcgQYPqZmNNi2dbpKMVNZ_k5n5NmyJCOMGq4-sTKsIkpp5eGFCHrx1g71gHIfm55IcTXkpG2DbEWSyNIhjhoZkjwivEG8jdIYMCvYcU7aawgEYVvCpIqac9syKNKnxa7_W0HEsQ5nU8HGrasNoHee-e4G4M,ChIJ5atICDUXllQRd8-GQswUDwg,1200,1800,Syncline Winery,https://maps.google.com/maps/contrib/107403582047584415833
AcYSjRjs3S31Hio7GMh02OiG8oBqqo6kujcU_N4ZrYSY-BilP-RWGbDa1tZOborbjWFRyIMTflZBxrQSc-P7qxWXpt7d7ckr-G48c8IiG56VSUMQnHKl6CQkyzvNwPlP1fsAyliQKL7b921ppSKbAiVaAO1S3cbcgnd8waGHG405Rpe8Fghj,ChIJ5atICDUXllQRd8-GQswUDwg,3328,4992,Syncline Winery,https://maps.google.com/maps/contrib/107403582047584415833
AcYSjRh5QI7CnY9ovicFYPLlnZhXqs-dAdcieICdAhWZcLtQmTRZ3LQJLJzlC7R9dIxUVo_gnyeumuh9OTutuNyT_KtL4ogkMMot0FSrKFjNF1rTdBQelEcIsAHbkxkJSwvzoqufsBPqwEIrhOph4YEpGyu6hJP0e2-N0ZiTuFXuDi5jNabt,ChIJ5atICDUXllQRd8-GQswUDwg,3456,5184,Syncline Winery,https://maps.google.com/maps/contrib/107403582047584415833
AcYSjRhZMCcFW8BWjdvUtdIa1cGqCs1vwHQu8QQSfIJDWhA7K8d4HtJLjd2R9DW7ZN7P9mLOu7yhK8LeN5zdQLfK94_DDvVjY15qqhOsKN3W2wHLHwGefdTUcghb-M43dmUif0PVTRu3VWZQsImT4EVRnSTWH7ldxL05V0JobZ6GOP1tH1I5,ChIJ0Wg7T5yq6lQRJKYZZfiLfNY,1333,2000,Legacy Estate Vineyard,https://maps.google.com/maps/contrib/106863744206531650397
AcYSjRjuRTS8zrp4N9HCe2JSSXPknd_pklTtaVd-NMPg213iIN2Gna1osGI1s4rGug4YhT4umjnF_R1uEQgHD9BwkS4qzujUFVflBA3d7TmFxKrvcyUpJvmZZunwzEmdAxbP37lXCkEca1ANOuMgOjViWm7vYmwwQNcZZr67kiyqJ8Bo0Pen,ChIJ0Wg7T5yq6lQRJKYZZfiLfNY,1333,2000,Legacy Estate Vineyard,https://maps.google.com/maps/contrib/106863744206531650397
AcYSjRj-x14F2KR_6HD6E0BZAAqfVXSajTT6bqkGn8U1DbFyR25nNzo_9hSo9JRkj9rnyJiUoJIfUmo-IsexM3F5-ysHssweNDiKGtcYr1LfqWv6gymQJTwXb2jVNJqHjZGK3zGHh9aWWtkynD1Tp5HHBlmzJZPb0h4Gp31cyOos4uJ6AJDm,ChIJ0Wg7T5yq6lQRJKYZZfiLfNY,1723,2048,Legacy Estate Vineyard,https://maps.google.com/maps/contrib/106863744206531650397
AcYSjRhyRWH4m-d-Ki0NQIVT8zVjwyC-AT7NQKKpmijoKXydmPrLRkIG33KkXtn0lVG2pSiHrbG8lJUydG5T_sE2w55fcqqCWQ-pPyL66MbKkCoS4c8eBQdNbSHJXm0SsRV7KGhgnbC61OBz2wnwb2qQYxF-nnrxrrdEl1elt7DQK1jfy20s,ChIJ0Wg7T5yq6lQRJKYZZfiLfNY,2000,3000,Matt Wellumson,https://maps.google.com/maps/contrib/111025253317439441493
AcYSjRiwjxmLtSVFmRuKtRq8ejpqAuStlJs_OOwdQcd-2NU2y_4VKbwKhC7Q1uMIMK-yEssuugQrK_xMdBI_7Cb31CqkTsc6IV2Q-DuMQDQLS8Hjgr2Q1TdIt6usArlZPbGIMCoF8o_F84BFkq2YstF4tUaGVKM_850zC_faERDfDhKsNjxK,ChIJ0Wg7T5yq6lQRJKYZZfiLfNY,1333,2000,Legacy Estate Vineyard,https://maps.google.com/maps/contrib/106863744206531650397
AcYSjRirBwG79-Mmgixy2JofxKuo8fN2yul3fhTYmIpn-MTBoyn5iSqa1DLkj0nrYQPI9Ecxr-VBwE7xKGHXawy4ASPmAkU39uxHAo12PPwfeVfvpe_I_JRsV97fuoDzruBsipao4UfUEFLNqVyrM1ThZX9wsoL9BgkeJkbRMiws-TbUXdem,ChIJ0Wg7T5yq6lQRJKYZZfiLfNY,1333,2000,Legacy Estate Vineyard,https://maps.google.com/maps/contrib/106863744206531650397
AcYSjRgCxlBCrd4Shs--aFHGOGN2JkDBn6PNKODxMSxYQ5mieBcdymXGldubl-EkZwrLPXOZ-V6nIXTVCP3NSOh-xpNFRcexuqOAFKgJkzepsXVd08ALpdKPOYGghRXXkbsU4emxy0otNvNPlOoV8ql11LG8ZZeLDEXhLbMEB2GQLE9fVkMO,ChIJ0Wg7T5yq6lQRJKYZZfiLfNY,3024,4032,Andre Hawkins,https://maps.google.com/maps/contrib/107605818343713740570
AcYSjRibUQP3pOYfXvtWcwJKljueflfDkgSgCCP0RUkFhVCOvMcbPY6WBznWh_hrNycS6UgJSUhaAKJPaRjBL4KxbtfAvucnH28WOX1iKw8oPFd_oX9rLmNPznA0I0XSCJV4ynitbVShBwnYTmOU9a-RDtoTz5GdeQnawEbDNJW70mkn6zaE,ChIJ0Wg7T5yq6lQRJKYZZfiLfNY,1333,2000,Legacy Estate Vineyard,https://maps.google.com/maps/contrib/106863744206531650397
AcYSjRiplwmaGpg9sUs5NNael5D6GM5GDLSiTeaFDJv3P4OzTufb0er2XO_GlNk3elGgKhSiD8xkyr7I7gsnSZYtgXPgL-LThrPFehe3l3_cqif5YDaaFfyF4uUwdWcNfzOYtmx0dwPi0-xBPhMviN43yK772eBRh56BfYab_MsGcgi7WfWW,ChIJ0Wg7T5yq6lQRJKYZZfiLfNY,2278,3002,Aaron Howell,https://maps.google.com/maps/contrib/104187229163256111228
AcYSjRiroIn4iUNfygp2lfyNFPv2mIDebdaAzYFPDSJvcU5DnueBOFtWMxtPtF4ntn8Si1yuVHLvDIP0I5Z-kTS9IdvhjXrx0-O7RDBA8OGr4ki2QLOimovKKzER4ZSBrImsjfSf4ccSFeSHRz3aGBQyjrE-aPls0qJkaM-WsuCrktJpPf7H,ChIJ0Wg7T5yq6lQRJKYZZfiLfNY,4032,3024,Chris Bagger,https://maps.google.com/maps/contrib/106128400518076968450
AcYSjRjLacDsML9p4bkaNR6PsT8fAZiTp3zkGZO41mH4NiEyFsXYEoHI1A0kFjli4Sig51bIpUGDQ-J28Z1coylh7EXc99W92XY6iJXwMG2mmwZeAMfVxz4uHE1WQsUvpNCO9hObG8FyAY6rO06Gb_SCu3cudiqeTRPFk6valKC4LqflYw6D,ChIJ0_2r7k1oolQR3EUkoC5vw54,3024,4032,Scott Shiigi,https://maps.google.com/maps/contrib/115859802821228079385
AcYSjRgiGocxe1YofkH7uC_XG5o2AUkPNpqPgS8ZFJ5I0sUr5LIOvULVIzIoXufkIEl-amOTv99KZfzlo3xrDDcEU3IlXkMlNXarIITblxjvpL3aeGe9lt0ESt8XWbayozpWo3iU59RfPYicY9vEAkBr-WtBx_uGdsJmRulUymiZYL2kRzSb,ChIJ0_2r7k1oolQR3EUkoC5vw54,3024,4032,Jacob Hughey,https://maps.google.com/maps/contrib/105178993574514450690
AcYSjRi73Z_8SgdjDG71qCjezkb5kmzqC7Q5TM9fD-neQAho3tS5wzK8JaJ4Vob2mrpS3ksHB2rt9t-ueEhoYrvsIEiAr3lMIMNM0AodDJlc-mlvkgKmQ_wMRKcEw-8Gqkoe_JXRPgllD12MfanU9LfVwdvfqMwbs3j6-wdwpxq6TBzNeSU,ChIJ0_2r7k1oolQR3EUkoC5vw54,3024,4032,Tony Cruz,https://maps.google.com/maps/contrib/102436807561720033488
AcYSjRhrDj_4Rc1JMvdHLKQs7BvrPzYKwDk3X31abs6CFyh6nvQnCi-zjzW8Y9_wzfcy7HmUKQ-BpHakDY3TNvQpgoNaNop7UfQNmXLv1laOJB3C3auyUCLCKev4JJJBEQSlAhkmisuREvUGJb_5rE6zuK6dEh7LhQ2AVGumihMdddNvSRaD,ChIJ0_2r7k1oolQR3EUkoC5vw54,4608,3456,Fiorella Calderoni,https://maps.google.com/maps/contrib/106575076267783474560
AcYSjRhHpmNG23tJRBEPQhF6Pjv4h164v5fAwmR4MvS3XAEq5r64fjEj0tcDBzaomHaBEA8xYQ-wP0XQCBxbDO-BBmsqCowtqLZJCQRNJx_iLtyRXEtXr51lgsQpRsmXGjHoTLo5LCm9ZaynjjFbG-acQCun42Xzr5wYe4qQhqPMBXIx7dBw,ChIJ0_2r7k1oolQR3EUkoC5vw54,3024,4032,Izzie Barbosa,https://maps.google.com/maps/contrib/111996524272801766470
AcYSjRiq8OkgJfR_wfL3PMUt4q9xn5FK0XjtvV3qp3bhh7HkNkP8ABK4gIanf4ttha0lXgoFsBDOYXjHAoVswfbOrXVqf5a0KuU_Y-V3SZqAmH7FnHi4dpke18uD4Tuhm9ZYOuYaTQYqspU9ytv-weoboS_yfEqypCnLFIc0EaLLWS63z1Hw,ChIJ0_2r7k1oolQR3EUkoC5vw54,4032,3024,Carolyn Palmer,https://maps.google.com/maps/contrib/108172157281060094960
AcYSjRgo31obXTWzQII1pHmLQzwyJKi4m7BNlcI6S_Lf1J-52QHQ_-PvhzqrraaXTyomxTJL1utjhz7CmvEYXYSlOyYPZZYQD-l720iFw3to5LFMNkWUv1cJfuJB7iJ8cQ1JtH8ICAGLJip1vGMcLCJaiuVZJKTB8_zwvktVD9OyQTHt0DmF,ChIJ0_2r7k1oolQR3EUkoC5vw54,3024,4032,Amanda A,https://maps.google.com/maps/contrib/113184846414159016356
