place_id,name,status,phone,formatted_address,gmaps_url,website,rating,totatl_reviews,street_address,city,province,zipcode,country,empty,brand,brand_id,central_lat,central_lon,northeast_lat,northeast_lon,southwest_lat,southwest_lon
ChIJq9Y035FVlVQR81UXjoNq3bw,Roserock Vineyard,OPERATIONAL,,"4350 Gibson Rd NW,  Salem, OR, 97304,  USA",https://maps.google.com/?cid=13609150762240660979,,,,4350 Gibson Rd NW, Salem,OR,97304, USA,,Roserock Vineyard,283,44.9842044,-123.117956,44.9855543802915,-123.1165326697085,44.9828564197085,-123.1192306302915
ChIJb6d3LS1wlVQRNYlY_kDNze8,Pete's Mountain Vineyard and Winery,OPERATIONAL,(503) 656-2130,"28101 SW Petes Mountain Rd,  West Linn, OR, 97068,  USA",https://maps.google.com/?cid=17279693024319277365,http://www.petesmountainvineyard.com/,4.8,45.0,28101 SW Petes Mountain Rd, West Linn,OR,97068, USA,,Pete's Mountain Vineyard,284,45.31652699999999,-122.679991,45.31798608029149,-122.6790525197085,45.3152881197085,-122.6817504802915
ChIJ5yZ9S6A_xFQRKPmBim_gPkU,Chateau Nonchalant Vineyard,OPERATIONAL,(541) 679-2394,"1329 Larson Rd,  Roseburg, OR, 97471,  USA",https://maps.google.com/?cid=4989672206842853672,http://www.chateaunonchalantvineyards.com/,5.0,27.0,1329 Larson Rd, Roseburg,OR,97471, USA,,Chateau Nonchalant Vineyard,285,43.15674780000001,-123.5306094,43.1578249302915,-123.5292229697085,43.1551269697085,-123.5319209302915
ChIJzd0nYwkCwFQRHiV267ogaRY,Eola Hills Wine Cellars,OPERATIONAL,(503) 623-2405,"501 S Pacific Hwy W,  Rickreall, OR, 97371,  USA",https://maps.google.com/?cid=1614857928575427870,https://eolahillswinery.com/,4.5,122.0,501 S Pacific Hwy W, Rickreall,OR,97371, USA,,Eola Hills Wine Cellars,286,44.9266499,-123.2293178,44.92798663029149,-123.2276418697085,44.92528866970849,-123.2303398302915
ChIJ193bfNCp6lQRSpMFXAXMMG0,Benedetto Vineyards,OPERATIONAL,(971) 301-2807,"14020 Orchard Knob Rd,  Dallas, OR, 97338,  USA",https://maps.google.com/?cid=7868012872407028554,http://www.benedettovineyards.com/,4.9,40.0,14020 Orchard Knob Rd, Dallas,OR,97338, USA,,Benedetto Vineyards,287,44.9508342,-123.3170928,44.9521806302915,-123.3157483197085,44.9494826697085,-123.3184462802915
ChIJr4YbaXmr6lQRnl2_TVsUBnY,Andante Vineyard,OPERATIONAL,(971) 273-3872,"3855 Morris Rd,  Dallas, OR, 97338,  USA",https://maps.google.com/?cid=8504507328714726814,https://andantevineyard.com/,5.0,40.0,3855 Morris Rd, Dallas,OR,97338, USA,,Andante Vineyard,288,44.9899746,-123.2723332,44.9912690802915,-123.2709907697085,44.9885711197085,-123.2736887302915
ChIJkUiVM5RUlVQRG06EOKskwdU,Zenith Vineyard,OPERATIONAL,(503) 932-3540,"5657 Zena Rd NW,  Salem, OR, 97304,  USA",https://maps.google.com/?cid=15402632518390009371,http://www.zenithvineyard.com/,4.5,77.0,5657 Zena Rd NW, Salem,OR,97304, USA,,Zenith Vineyard,289,45.0241135,-123.1439069,45.02532463029149,-123.1428285697085,45.02262666970849,-123.1455265302915
ChIJibeHC8I_lVQRRUEMX0sGxnk,Arborbrook by Cooper Mountain Vineyards,OPERATIONAL,(503) 538-0959,"17770 NE Calkins Ln,  Newberg, OR, 97132,  USA",https://maps.google.com/?cid=8774707844764942661,http://www.arborbrookwines.com/,4.8,43.0,17770 NE Calkins Ln, Newberg,OR,97132, USA,,Cooper Mountain,290,45.3445125,-123.0479938,45.3459538802915,-123.0465211197085,45.3432559197085,-123.0492190802915
ChIJezhLIvEJlVQRtoiozKCPkW8,Abbey Creek: The Crick PDX,OPERATIONAL,(503) 389-0619,"912 SW Morrison St,  Portland, OR, 97205,  USA",https://maps.google.com/?cid=8039364730624182454,http://www.abbeycreekvineyard.com/,5.0,16.0,912 SW Morrison St, Portland,OR,97205, USA,,Abbey Creek,133,45.51972889999999,-122.6815531,45.5210014302915,-122.6800429197085,45.5183034697085,-122.6827408802915
ChIJzy6hUCVIlVQRQSJ3aM-oT3E,J.L. Kiff Vineyard,OPERATIONAL,(971) 237-6745,"13546 NW Willis Rd,  McMinnville, OR, 97128,  USA",https://maps.google.com/?cid=8164930258210333249,http://www.jlkiffvineyard.com/,4.9,27.0,13546 NW Willis Rd, McMinnville,OR,97128, USA,,J.L. Kiff Vineyard,291,45.250075,-123.243255,45.2515908802915,-123.2419582,45.2488929197085,-123.2471454
ChIJs8lYqgVLlVQR11eksO7l_-k,Coeur De Terre Vineyard,OPERATIONAL,(503) 883-4111,"21000 SW Eagle Point Rd,  McMinnville, OR, 97128,  USA",https://maps.google.com/?cid=16861448343226963927,http://cdtvineyard.com/,4.9,68.0,21000 SW Eagle Point Rd, McMinnville,OR,97128, USA,,Coeur De Terre Vineyard,292,45.1805222,-123.3314922,45.1818664302915,-123.3302577697085,45.1791684697085,-123.3329557302915
ChIJiVTjSD0PkFQRzlYJnyX0WC4,LaShelle Wines,OPERATIONAL,(425) 298-3415,"19501 144th Ave NE C700,  Woodinville, WA, 98072,  USA",https://maps.google.com/?cid=3339687566114379470,https://lashellewines.com/,5.0,11.0,19501 144th Ave NE C700, Woodinville,WA,98072, USA,,,8,47.7693523,-122.1502683,47.7706717302915,-122.1487866197085,47.7679737697085,-122.1514845802915
ChIJo2XmyitolVQRbXHbCFguAdU,Lady Hill Winery,OPERATIONAL,(503) 678-1240,"8400 Champoeg Rd NE,  St Paul, OR, 97137,  USA",https://maps.google.com/?cid=15348599960695959917,http://ladyhill.com/,4.6,106.0,8400 Champoeg Rd NE, St Paul,OR,97137, USA,,Lady Hill Winery,293,45.2456244,-122.8880483,45.2469654302915,-122.88562385,45.2442674697085,-122.89095165
ChIJiYMYzk-bz1QR5DRe2A9r9pg,Slagle Creek Vineyards,OPERATIONAL,(541) 450-2692,"8555 OR-238,  Jacksonville, OR, 97530,  USA",https://maps.google.com/?cid=11022114853834601700,,3.0,2.0,8555 OR-238, Jacksonville,OR,97530, USA,,Slagle Creek Vineyards,294,42.23299669999999,-123.0559789,42.23641085000001,-123.0546156697085,42.23185864999999,-123.0573136302915
ChIJc3PSh2tplVQRX3_KQoQRoOQ,Carabella Vineyard,OPERATIONAL,(503) 925-0972,"16707 SW Edminston Rd,  Wilsonville, OR, 97070,  USA",https://maps.google.com/?cid=16474186696675196767,http://www.carabellawine.com/,4.5,2.0,16707 SW Edminston Rd, Wilsonville,OR,97070, USA,,Carabella Vineyard,295,45.2878696,-122.8473959,45.2889901302915,-122.8460436697085,45.2862921697085,-122.8487416302915
ChIJ-zfS-Kb3wFQR76Ls6oSY6YQ,Olsen Run Winery,OPERATIONAL,(541) 583-0572,"32900 Diamond Hill Rd,  Harrisburg, OR, 97446,  USA",https://maps.google.com/?cid=9577353779224552175,https://olsenrun.com/,4.8,145.0,32900 Diamond Hill Rd, Harrisburg,OR,97446, USA,,Olsen Run Winery,296,44.2797574,-123.0635493,44.2812735302915,-123.0621659697085,44.2785755697085,-123.0648639302915
ChIJTU2OG5w4lVQRrDuNGLmBUbM,Soter Vineyards Tasting Room,OPERATIONAL,(503) 662-5600,"10880 NE Mineral Springs Rd,  Carlton, OR, 97111,  USA",https://maps.google.com/?cid=12921251437883505580,http://www.sotervineyards.com/,4.8,131.0,10880 NE Mineral Springs Rd, Carlton,OR,97111, USA,,Soter Vineyards,297,45.29535239999999,-123.1348772,45.2967291302915,-123.1337115197085,45.2940311697085,-123.1364094802915
ChIJw337KcGq6lQRXW_-_DUuqf0,Bracken Vineyard,OPERATIONAL,(707) 540-1847,"5887 Orchard Heights Rd NW,  Salem, OR, 97304,  USA",https://maps.google.com/?cid=18278191372072546141,http://www.perkinsharter.com/,,,5887 Orchard Heights Rd NW, Salem,OR,97304, USA,,Bracken Vineyard,298,44.9811398,-123.1525208,44.9823712302915,-123.1512982697085,44.9796732697085,-123.1539962302915
ChIJdTHtN0xoolQRyRlSR_TQfUE,Three Rivers Winery,OPERATIONAL,(509) 526-9463,"5641 US-12,  Walla Walla, WA, 99362,  USA",https://maps.google.com/?cid=4719157732141308361,http://www.threeriverswinery.com/,4.6,100.0,5641 US-12, Walla Walla,WA,99362, USA,,Three Rivers Winery,299,46.0504766,-118.457516,46.0518193802915,-118.4561860197085,46.0491214197085,-118.4588839802915
ChIJacXdhnhqlVQRD-zWufBoiMY,Ferraro Cellar,OPERATIONAL,(503) 758-0557,"8400 Champoeg Rd NE,  St Paul, OR, 97137,  USA",https://maps.google.com/?cid=14305799599461690383,http://ferrarocellar.com/,,,8400 Champoeg Rd NE, St Paul,OR,97137, USA,,Ferraro Cellar,300,45.2456244,-122.8880483,45.2469716802915,-122.8865986197085,45.24427371970851,-122.8892965802915
ChIJ_f2JY4gXwFQRio0vxK8goBM,Airlie Winery,OPERATIONAL,(503) 838-6013,"15305 Dunn Forest Rd,  Monmouth, OR, 97361,  USA",https://maps.google.com/?cid=1414166222277152138,http://www.airliewinery.com/,5.0,78.0,15305 Dunn Forest Rd, Monmouth,OR,97361, USA,,Airlie Winery,301,44.7276144,-123.3445028,44.72884098029149,-123.3430184197085,44.7261430197085,-123.3457163802915
ChIJya6ZzxYDwFQRlTxVXAG4v44,Croft Vineyards,OPERATIONAL,(503) 364-3085,"5475 River Rd S,  Salem, OR, 97302,  USA",https://maps.google.com/?cid=10286142389921070229,http://croftvineyards.com/,5.0,5.0,5475 River Rd S, Salem,OR,97302, USA,,Croft Vineyards,127,44.87651899999999,-123.1423833,44.87771678029149,-123.1406946197085,44.87501881970849,-123.1433925802915
ChIJgdH-nNg-lVQRUfOiYZ2eO6g,Gran Moraine Winery,OPERATIONAL,(503) 662-5454,"17090 NE Woodland Loop Rd,  Yamhill, OR, 97148,  USA",https://maps.google.com/?cid=12122457220782945105,http://www.granmoraine.com/,4.7,40.0,17090 NE Woodland Loop Rd, Yamhill,OR,97148, USA,,Gran Moraine Winery,302,45.3378954,-123.133961,45.3393288302915,-123.1324953697085,45.33663086970851,-123.1351933302915
ChIJ2XWKFGA4lVQRoGxbp31lZjU,The Carlton Winemakers Studio,OPERATIONAL,(503) 852-6100,"801 N Scott St,  Carlton, OR, 97111,  USA",https://maps.google.com/?cid=3847874521987771552,http://www.winemakersstudio.com/,4.7,58.0,801 N Scott St, Carlton,OR,97111, USA,,,8,45.30019859999999,-123.18258,45.3012779802915,-123.1809553197085,45.2985800197085,-123.1836532802915
ChIJY8_oWaRGlVQRD_kczBzbt-8,Remy Wines Tasting Room,OPERATIONAL,(503) 864-8777,"17495 NE McDougall Rd,  Dayton, OR, 97114,  USA",https://maps.google.com/?cid=17273515812532844815,https://remywines.com/,4.6,83.0,17495 NE McDougall Rd, Dayton,OR,97114, USA,,Remy,303,45.2427378,-123.0580027,45.24426263029151,-123.0568747697085,45.24156466970851,-123.0595727302915
ChIJc1og-nwQllQREipN_ZWqFZI,Garnier Vineyards,OPERATIONAL,(541) 478-2217,"8467 Highway 30 West,  Mosier, OR, 97040,  USA",https://maps.google.com/?cid=10526507265224944146,http://www.garniervineyards.com/,4.6,23.0,8467 Highway 30 West, Mosier,OR,97040, USA,,Garnier Vineyards,304,45.69001129999999,-121.3766698,45.69141578029149,-121.3752900697085,45.6887178197085,-121.3779880302915
ChIJDwtqWskJu1QR0mApf_vMths,David Hamilton Winery,OPERATIONAL,(541) 932-4567,"191 W Main St,  Mt Vernon, OR, 97865,  USA",https://maps.google.com/?cid=1997008865327669458,https://davidhamiltonwinery.com/,5.0,4.0,191 W Main St, Mt Vernon,OR,97865, USA,,David Hamilton Winery,305,44.4175946,-119.1137732,44.4190203802915,-119.1124236197085,44.4163224197085,-119.1151215802915
ChIJQc7NZ9xAlVQRsPdFmBScgO8,Erath Winery Tasting Room,OPERATIONAL,(503) 538-3318,"1439 NW Marshall St,  Portland, OR, 97209,  USA",https://maps.google.com/?cid=17257965384351741872,https://www.erath.com/,4.7,78.0,1439 NW Marshall St, Portland,OR,97209, USA,,Erath Winery,306,45.5308628,-122.6863239,45.53214088029149,-122.6849671697085,45.52944291970849,-122.6876651302915
ChIJg-OAKzYPllQRo25JEjZ9WPs,Hood Crest Winery and Distillers,OPERATIONAL,(541) 716-0140,"1900 Orchard Rd,  Hood River, OR, 97031,  USA",https://maps.google.com/?cid=18111363572658957987,http://www.hoodcrestwinery.com/,4.1,150.0,1900 Orchard Rd, Hood River,OR,97031, USA,,Hood Crest Winery,307,45.66870350000001,-121.5429986,45.66960948029151,-121.5416494697085,45.66691151970851,-121.5443474302915
ChIJJ4Cw8WI4lVQRvACw7eJsUjQ,Alexana Winery,OPERATIONAL,(503) 537-3100,"12001 NE Worden Hill Rd,  Newberg, OR, 97132,  USA",https://maps.google.com/?cid=3770195559968669884,http://www.alexanawinery.com/,4.7,84.0,12001 NE Worden Hill Rd, Newberg,OR,97132, USA,,Alexana Winery,308,45.3023854,-123.0743735,45.3034296802915,-123.0728437197085,45.3007317197085,-123.0755416802915
ChIJl-CXXJAUlVQRr1JaRqrmJao,Raptor Ridge Winery,OPERATIONAL,(503) 628-8463,"18700 SW Hillsboro Hwy,  Newberg, OR, 97132,  USA",https://maps.google.com/?cid=12260459179585196719,https://www.raptorridgewinery.com/,4.6,92.0,18700 SW Hillsboro Hwy, Newberg,OR,97132, USA,,Raptor Ridge Winery,309,45.3852286,-122.9492007,45.3865794302915,-122.9479605697085,45.3838814697085,-122.9506585302915
ChIJO1uPS8VNlVQRNmzjlceDf1s,Kristin Hill Winery,OPERATIONAL,(503) 502-4463,"3336 SE Amity Dayton Hwy,  Amity, OR, 97101,  USA",https://maps.google.com/?cid=6593133272730135606,http://www.kristinhillwinery.com/,4.5,15.0,3336 SE Amity Dayton Hwy, Amity,OR,97101, USA,,Kristin Hill Winery,310,45.13447959999999,-123.2060904,45.1358191802915,-123.2046988197085,45.1331212197085,-123.2073967802915
ChIJuynalUAMllQRwWeACrgie20,Willow Wine Cellars,OPERATIONAL,(541) 400-8613,"10481 Cook-Underwood Rd,  Underwood, WA, 98651,  USA",https://maps.google.com/?cid=7888937346115069889,http://willowwinecellars.com/,5.0,30.0,10481 Cook-Underwood Rd, Underwood,WA,98651, USA,,Willow Wine Cellars,311,45.7250677,-121.5806291,45.7263077302915,-121.5791779197085,45.7236097697085,-121.5818758802915
ChIJqRjEf0kVolQREEtSZ5rCuqM,Trust Cellars,OPERATIONAL,(509) 301-5847,"760 C St,  Walla Walla, WA, 99362,  USA",https://maps.google.com/?cid=11797956142264634128,http://www.trustcellars.com/,5.0,6.0,760 C St, Walla Walla,WA,99362, USA,,Trust Cellars,312,46.0918968,-118.271548,46.09334028029151,-118.2703842197085,46.09064231970851,-118.2730821802915
ChIJO4UrqtJFlVQRaT-BcJSNnFk,Seufert Winery Tasting Room,OPERATIONAL,(503) 864-2946,"303 Main St #1B,  Dayton, OR, 97114,  USA",https://maps.google.com/?cid=6457191634424643433,http://www.seufertwinery.com/,4.6,34.0,303 Main St #1B, Dayton,OR,97114, USA,,Seufert Winery,313,45.2215923,-123.0769483,45.22282658029149,-123.0754693197085,45.2201286197085,-123.0781672802915
ChIJyR298GI4lVQREoN3AJmpdJQ,Terra Vina Wines Tasting Room,OPERATIONAL,(503) 474-6777,"585 NE 3rd St,  McMinnville, OR, 97128,  USA",https://maps.google.com/?cid=10697361489514693394,http://www.terravinawines.com/,4.7,48.0,585 NE 3rd St, McMinnville,OR,97128, USA,,,8,45.210138,-123.1935137,45.2114298302915,-123.1922114697085,45.2087318697085,-123.1949094302915
ChIJmRfDgyg-olQRbdat-p7Asbs,Walla Walla Vintners,OPERATIONAL,(509) 525-4724,"225 Vineyard Ln,  Walla Walla, WA, 99362,  USA",https://maps.google.com/?cid=13524802945013372525,http://www.wallawallavintners.com/,4.7,59.0,225 Vineyard Ln, Walla Walla,WA,99362, USA,,,8,46.088215,-118.20394,46.0895631802915,-118.2019491197085,46.0868652197085,-118.2046470802915
ChIJ-9G5FrpDolQRdju0bfr0ckk,Castillo de Feliciana Vineyard and Winery,OPERATIONAL,(541) 558-3656,"85728 Telephone Pole Rd,  Milton-Freewater, OR, 97862,  USA",https://maps.google.com/?cid=5292561868533283702,http://castillodefeliciana.com/,4.8,76.0,85728 Telephone Pole Rd, Milton-Freewater,OR,97862, USA,,,8,45.9989441,-118.3672369,46.00039008029149,-118.3659124197085,45.9976921197085,-118.3686103802915
ChIJby_TTXMewVQRNIedpeSiiTk,Eugene Wine Cellars,OPERATIONAL,(541) 342-2600,"255 Madison St,  Eugene, OR, 97402,  USA",https://maps.google.com/?cid=4146024034886059828,https://www.eugenewinecellars.com/,5.0,15.0,255 Madison St, Eugene,OR,97402, USA,,Eugene Wine Cellars,314,44.0569949,-123.1031308,44.0586773302915,-123.1018930697085,44.0559793697085,-123.1045910302915
ChIJIVweGlYTlVQR_NyQpg103p4,Alloro Vineyard,OPERATIONAL,(503) 625-1978,"22185 SW Lebeau Rd,  Sherwood, OR, 97140,  USA",https://maps.google.com/?cid=11447714904800287996,https://www.allorovineyard.com/,4.6,147.0,22185 SW Lebeau Rd, Sherwood,OR,97140, USA,,Alloro Vineyard,315,45.3719357,-122.9104019,45.3732058302915,-122.9087695697085,45.3705078697085,-122.9114675302915
ChIJt6GS7s92z1QR66BnUiLAP3w,Pebblestone Cellars,OPERATIONAL,(541) 512-1655,"1670 Pioneer Rd,  Talent, OR, 97540,  USA",https://maps.google.com/?cid=8953085837879779563,http://www.pebblestonecellars.wine/,4.9,36.0,1670 Pioneer Rd, Talent,OR,97540, USA,,Pebblestone Cellars,316,42.2610851,-122.824971,42.2618698302915,-122.8236267697085,42.2591718697085,-122.8263247302915
ChIJPe_To0tVlVQRrgBLxxGt4MM,Walter Scott Wines,OPERATIONAL,(971) 209-7786,"6130 Bethel Heights Rd NW,  Salem, OR, 97304,  USA",https://maps.google.com/?cid=14114471524048765102,https://www.walterscottwines.com/,5.0,1.0,6130 Bethel Heights Rd NW, Salem,OR,97304, USA,,Walter Scott,317,45.033815,-123.151444,45.0352869802915,-123.149946,45.0325890197085,-123.155938
ChIJQeW2X8JIlVQR_36_D7DaRyw,Lumos Wine Co.,OPERATIONAL,(541) 929-3519,"845 NE 5th St,  McMinnville, OR, 97128,  USA",https://maps.google.com/?cid=3190759310728593151,http://www.lumoswine.com/,,,845 NE 5th St, McMinnville,OR,97128, USA,,Lumos,318,45.21157729999999,-123.1901348,45.2128524302915,-123.1887851197085,45.2101544697085,-123.1914830802915
ChIJzS1-5tZBlVQRvSDGupP2WSU,Chehalem Winery Tasting Room & Wine Bar,OPERATIONAL,(503) 538-4700,"106 S Center St,  Newberg, OR, 97132,  USA",https://maps.google.com/?cid=2691453366684754109,https://www.chehalemwines.com/,4.7,100.0,106 S Center St, Newberg,OR,97132, USA,,Chehalem,38,45.299895,-122.969343,45.3012808302915,-122.9678621697085,45.2985828697085,-122.9705601302915
ChIJIxjf9hnilFQRuuZurkpC2Ek,Purple Cow Vineyards Winery,OPERATIONAL,(971) 259-8269,"3336 SE Amity Dayton Hwy,  Amity, OR, 97101,  USA",https://maps.google.com/?cid=5321075848259757754,http://www.purplecowvineyards.com/,4.9,9.0,3336 SE Amity Dayton Hwy, Amity,OR,97101, USA,,Purple Cow Vineyards Winery,319,45.13447959999999,-123.2060904,45.1358191802915,-123.2046988197085,45.1331212197085,-123.2073967802915
ChIJtw2z3_ZTlVQRAChCPaRISp8,Björnson Vineyard,OPERATIONAL,(503) 687-3016,"3635 Bethel Heights Rd NW,  Salem, OR, 97304,  USA",https://maps.google.com/?cid=11478066470546712576,https://bjornsonwine.com/,4.9,100.0,3635 Bethel Heights Rd NW, Salem,OR,97304, USA,,Björnson Vineyard,320,45.058595,-123.1054435,45.0600154802915,-123.1040115197085,45.0573175197085,-123.1067094802915
ChIJl0lEEscVlVQRQgTF018uAbA,Six Peaks Winery,OPERATIONAL,(503) 341-3618,"19495 SW Vista Hill Dr,  Hillsboro, OR, 97123,  USA",https://maps.google.com/?cid=12682469014761702466,http://www.sixpeakswine.com/,5.0,41.0,19495 SW Vista Hill Dr, Hillsboro,OR,97123, USA,,Six Peaks Winery,321,45.3940333,-123.0371389,45.3953822802915,-123.0357908197085,45.3926843197085,-123.0384887802915
ChIJRR4EL-xIlVQRjy90DCXRlow,Lundeen Wines,OPERATIONAL,(503) 472-3215,"475 NE 17th St,  McMinnville, OR, 97128,  USA",https://maps.google.com/?cid=10130514368869445519,http://www.lundeenwines.com/,4.8,18.0,475 NE 17th St, McMinnville,OR,97128, USA,,Lundeen,322,45.2202293,-123.1948645,45.2214900802915,-123.1935165197085,45.2187921197085,-123.1962144802915
ChIJg3ohQ-KxxlQRMNzBxXHPFdo,Red Ridges Vineyard,OPERATIONAL,(541) 849-3122,"11937 Elkhead Rd,  Oakland, OR, 97462,  USA",https://maps.google.com/?cid=15714694562335284272,,,,11937 Elkhead Rd, Oakland,OR,97462, USA,,Red Ridges Vineyard,323,43.53892099999999,-123.211883,43.54026998029149,-123.2105340197085,43.53757201970849,-123.2132319802915
ChIJl0wRBORTlVQRXFyvd6utsyw,Evening Land - Seven Springs Vineyard,OPERATIONAL,(503) 538-4110,"4180 Lone Star Rd NW,  Salem, OR, 97304,  USA",https://maps.google.com/?cid=3221109110459030620,https://elvwines.com/,5.0,5.0,4180 Lone Star Rd NW, Salem,OR,97304, USA,,Evening Land,324,45.0687832,-123.1137591,45.0701936302915,-123.1125035697085,45.0674956697085,-123.1152015302915
ChIJRVhUMOoQwVQR6c3VUO3mTsQ,Sarver Winery,OPERATIONAL,(541) 935-2979,"25600 Mayola Ln,  Eugene, OR, 97402,  USA",https://maps.google.com/?cid=14145497386555133417,http://www.sarverwinery.com/,4.6,130.0,25600 Mayola Ln, Eugene,OR,97402, USA,,Sarver Winery,325,44.0104627,-123.3320229,44.01179563029149,-123.3307680197085,44.0090976697085,-123.3334659802915
ChIJReK-87yHz1QRz6obfYO1LlI,Rosella's Vineyard & Winery And Home Of SPRETZELS,OPERATIONAL,(541) 846-6372,"184 Missouri Flat Rd,  Grants Pass, OR, 97527,  USA",https://maps.google.com/?cid=5921870136383089359,http://www.rosellasvineyard.com/,5.0,42.0,184 Missouri Flat Rd, Grants Pass,OR,97527, USA,,Rosella's Vineyard & Winery,326,42.3164848,-123.2352547,42.3178289302915,-123.2335884697085,42.31513096970851,-123.2362864302915
ChIJZVw-RMpGlVQR1_yT89FKagY,Durant Olive Mill,OPERATIONAL,(503) 864-2000,"5700 NE Breyman Orchards Rd,  Dayton, OR, 97114,  USA",https://maps.google.com/?cid=462264177354079447,http://durantoregon.com/,4.8,37.0,5700 NE Breyman Orchards Rd, Dayton,OR,97114, USA,,Durant Vineyards,190,45.2566361,-123.0590346,45.2579022302915,-123.0579767697085,45.2552042697085,-123.0606747302915
ChIJEWQIIoxrolQRoRMLejqYX4I,Canoe Ridge Vineyard Tasting Room,OPERATIONAL,(509) 525-1843,"45 E Main St,  Walla Walla, WA, 99362,  USA",https://maps.google.com/?cid=9394394724641215393,http://www.canoeridgevineyard.com/,4.5,25.0,45 E Main St, Walla Walla,WA,99362, USA,,Canoe Ridge Vineyard,327,46.0676647,-118.3381224,46.0691111302915,-118.3369079697085,46.0664131697085,-118.3396059302915
ChIJwe4u94JBlVQRU1dJHmkyxwI,Nicholas Family Vineyards,OPERATIONAL,,"9380 NE Worden Hill Rd,  Dundee, OR, 97115,  USA",https://maps.google.com/?cid=200184135502354259,,5.0,1.0,9380 NE Worden Hill Rd, Dundee,OR,97115, USA,,Nicholas Family Vineyards,328,45.2846205,-123.0545932,45.28596848029149,-123.0530923197085,45.2832705197085,-123.0557902802915
ChIJsQUl8WI4lVQRH7c1h2mlyxs,Pike Road Wines,OPERATIONAL,(503) 852-3185,"701 NE 3rd St,  McMinnville, OR, 97128,  USA",https://maps.google.com/?cid=2002876331954911007,https://www.pikeroadwines.com/About,4.8,76.0,701 NE 3rd St, McMinnville,OR,97128, USA,,Pike Road,329,45.2101607,-123.1918213,45.21143848029149,-123.1904691197085,45.20874051970849,-123.1931670802915
ChIJu8Z5jIfwz1QRELnH24QkTrg,Foris Vineyards,OPERATIONAL,(541) 592-3752,"654 Kendall Rd,  Cave Junction, OR, 97523,  USA",https://maps.google.com/?cid=13280592504203753744,http://www.foriswine.com/,4.7,16.0,654 Kendall Rd, Cave Junction,OR,97523, USA,,Foris Vineyards,330,42.118373,-123.550604,42.1193651302915,-123.54612485,42.1166671697085,-123.55209705
ChIJeT9Adag_lVQR0wWcn6z1x_U,Utopia Vineyards,OPERATIONAL,(503) 687-1671,"17445 NE Ribbon Ridge Rd,  Newberg, OR, 97132,  USA",https://maps.google.com/?cid=17710394181418747347,http://www.utopiawine.com/,4.7,57.0,17445 NE Ribbon Ridge Rd, Newberg,OR,97132, USA,,Utopia Vineyards,331,45.34209799999999,-123.0800474,45.3434104802915,-123.0786046697085,45.3407125197085,-123.0813026302915
ChIJaeVPBSRdolQRos3L6ozhMAc,Force Majeure Vineyards,OPERATIONAL,(541) 833-3051,"52274 Pleasant View Rd,  Milton-Freewater, OR, 97862,  USA",https://maps.google.com/?cid=518161952498503074,http://www.forcemajeurevineyards.com/,4.6,9.0,52274 Pleasant View Rd, Milton-Freewater,OR,97862, USA,,Force Majeure Vineyards,332,45.9617933,-118.4452343,45.9632080802915,-118.4438838697085,45.96051011970851,-118.4465818302915
ChIJg0Kbhxu5olQR6RnVzz1xp58,Sno Road Winery,OPERATIONAL,(541) 376-0421,"111 W Main St,  Echo, OR, 97826,  USA",https://maps.google.com/?cid=11504288283435014633,http://www.snoroadwinery.com/,4.8,41.0,111 W Main St, Echo,OR,97826, USA,,Sno Road Winery,333,45.74255769999999,-119.1968165,45.74379893029149,-119.1954660697085,45.74110096970849,-119.1981640302915
ChIJa-saRvHfwFQRizIwIlNzfcA,Houston Vineyards Inc,OPERATIONAL,(541) 747-4681,"86187 Hoya Ln,  Eugene, OR, 97405,  USA",https://maps.google.com/?cid=13870369228264059531,https://www.houstonvineyards.com/,5.0,1.0,86187 Hoya Ln, Eugene,OR,97405, USA,,Houston Vineyards,334,44.0048714,-122.9884298,44.0062200302915,-122.9870555197085,44.0035220697085,-122.9897534802915
ChIJZQk9KW8OllQRup_P_gKkQHk,Cerulean Wine,OPERATIONAL,(503) 308-9137,"304 Oak St,  Hood River, OR, 97031,  USA",https://maps.google.com/?cid=8737163609870671802,http://www.ceruleanwine.com/,4.6,14.0,304 Oak St, Hood River,OR,97031, USA,,,8,45.70906069999999,-121.5136455,45.71031208029149,-121.5122967697085,45.7076141197085,-121.5149947302915
ChIJXxgI__N4z1QR4dFQzk-sZgI,Quady North,OPERATIONAL,(541) 702-2123,"9800 OR-238,  Jacksonville, OR, 97530,  USA",https://maps.google.com/?cid=173015094464139745,http://quadynorth.com/,4.7,43.0,9800 OR-238, Jacksonville,OR,97530, USA,,Quady North,335,42.2414666,-123.0745101,42.2424344802915,-123.0728854,42.2397365197085,-123.0793842
ChIJD7jJUIavxlQReq9W8ft2EiU,Amaranth RIdge Vineyard,OPERATIONAL,,,https://maps.google.com/?cid=2671328353441984378,http://amaranthridge.com/,,,,Oakland,OR,97462, USA,,Amaranth RIdge Vineyard,336,43.4674943,-123.196398,43.4684918,-123.19323825,43.4645018,-123.19745125
ChIJn482gWWFz1QRoeC4noU2V9s,John Michael Champagne Cellars,OPERATIONAL,,"1425 Humbug Creek Rd,  Jacksonville, OR, 97530,  USA",https://maps.google.com/?cid=15805161364801511585,,3.0,2.0,1425 Humbug Creek Rd, Jacksonville,OR,97530, USA,,John Michael Champagne Cellars,337,42.2684387,-123.1394642,42.2698632802915,-123.1384307697085,42.2671653197085,-123.1411287302915
